raw_case_id,project_region,assay_panel,sample_matrix,collection_context,lab_window,collection_month,field_team,primary_issue,secondary_issue,difficulty_tier,interference_axis,split_hint,custody_note,action_manifest,score_trace_json
edna_raw_04095,urban_stream,cyanobacteria_bloom,surface_water,algal_bloom_watch,same_day,7,willow,panel_mismatch,weather_dilution,hard,negation,test,The urban stream chain packet describes a surface water bottle collected under algal bloom watch conditions for cyanobacteria bloom. accession routed the tube to a library that cannot answer the species note a thaw pulse made the bottle visibly silty and diluted relative to the baseline visit The note also says no action is needed for a separate preservation failure concern. Choose the ordered action manifest that best protects reporting quality.,REPEAT_TAXON_PANEL|CLARIFY_CUSTODY|RERUN_PCR,"{""ACCEPT_REPORT"": 0.694, ""CLARIFY_CUSTODY"": 1.85, ""DILUTE_EXTRACT"": 0.306, ""ESCALATE_SUPERVISOR"": 1.3, ""HOLD_REPORT"": 0.25, ""RECOLLECT_SAMPLE"": 1.36, ""REPEAT_TAXON_PANEL"": 3.0, ""RERUN_PCR"": 1.53}"
edna_raw_04096,urban_stream,freshwater_mussel,biofilm_swab,storm_pulse,overnight_hold,6,sedge,replicate_discordance,preservation_failure,hard,negation,test,Field team sedge logged a biofilm swab eDNA sample from the urban stream program for the freshwater mussel panel. replicate geometry is inconsistent despite an acceptable plate control the cap stain suggests the bottle vented before it reached the accession bench The note also says no action is needed for a separate custody gap concern. The supervisor wants the next three QA actions before results are released.,RERUN_PCR|RECOLLECT_SAMPLE|REPEAT_TAXON_PANEL,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 0.714, ""ESCALATE_SUPERVISOR"": 1.2, ""HOLD_REPORT"": 1.006, ""QUARANTINE_COLD_CHAIN"": 0.612, ""RECOLLECT_SAMPLE"": 2.308, ""REPEAT_TAXON_PANEL"": 1.25, ""RERUN_PCR"": 3.25}"
edna_raw_04097,farm_ditch,cyanobacteria_bloom,sediment_slurry,post_rain,overnight_hold,5,heron,replicate_discordance,custody_gap,hard,negation,test,Field team heron logged a sediment slurry eDNA sample from the farm ditch program for the cyanobacteria bloom panel. replicate geometry is inconsistent despite an acceptable plate control there is a custody jump from the sampler's notebook to the night bench with no named carrier The note also says no action is needed for a separate inhibition concern. Choose the ordered action manifest that best protects reporting quality.,RERUN_PCR|CLARIFY_CUSTODY|ESCALATE_SUPERVISOR,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 2.108, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.25, ""ESCALATE_SUPERVISOR"": 1.846, ""HOLD_REPORT"": 1.006, ""RECOLLECT_SAMPLE"": 0.51, ""REPEAT_TAXON_PANEL"": 1.25, ""RERUN_PCR"": 3.0}"
edna_raw_04098,alpine_lake,invasive_carp,surface_water,storm_pulse,same_day,6,lichen,custody_gap,weather_dilution,medium,negation,test,The alpine lake chain packet describes a surface water bottle collected under storm pulse conditions for invasive carp. the barcode trail skips the river station handoff and resumes only after accession a thaw pulse made the bottle visibly silty and diluted relative to the baseline visit The note also says no action is needed for a separate temp excursion concern. Choose the ordered action manifest that best protects reporting quality.,CLARIFY_CUSTODY|RECOLLECT_SAMPLE|RERUN_PCR,"{""ACCEPT_REPORT"": 0.694, ""CLARIFY_CUSTODY"": 3.1, ""DILUTE_EXTRACT"": 0.306, ""ESCALATE_SUPERVISOR"": 0.95, ""HOLD_REPORT"": 1.3, ""RECOLLECT_SAMPLE"": 2.31, ""RERUN_PCR"": 1.78}"
edna_raw_04099,urban_stream,cyanobacteria_bloom,filter_membrane,baseflow,overnight_hold,12,sedge,replicate_discordance,preservation_failure,hard,plain,test,The urban stream chain packet describes a filter membrane bottle collected under baseflow conditions for cyanobacteria bloom. replicate geometry is inconsistent despite an acceptable plate control the cap stain suggests the bottle vented before it reached the accession bench The supervisor wants the next three QA actions before results are released.,RERUN_PCR|RECOLLECT_SAMPLE|REPEAT_TAXON_PANEL,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 0.714, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.25, ""ESCALATE_SUPERVISOR"": 1.2, ""HOLD_REPORT"": 1.006, ""QUARANTINE_COLD_CHAIN"": 0.612, ""RECOLLECT_SAMPLE"": 2.108, ""REPEAT_TAXON_PANEL"": 1.25, ""RERUN_PCR"": 3.0}"
edna_raw_04100,peat_wetland,freshwater_mussel,biofilm_swab,post_rain,weekend_receipt,8,heron,inhibition,none,medium,negation,test,The peat wetland chain packet describes a biofilm swab bottle collected under post rain conditions for freshwater mussel. humic color and a late internal standard point to matrix drag rather than absence The note also says no action is needed for a separate panel mismatch concern. The supervisor wants the next three QA actions before results are released.,CLEANUP_INHIBITORS|DILUTE_EXTRACT|RERUN_PCR,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 0.15, ""CLEANUP_INHIBITORS"": 3.1, ""DILUTE_EXTRACT"": 2.65, ""HOLD_REPORT"": 0.25, ""QUARANTINE_COLD_CHAIN"": 0.25, ""RERUN_PCR"": 1.55, ""REVIEW_BLANKS"": 0.08}"
edna_raw_04101,farm_ditch,freshwater_mussel,biofilm_swab,algal_bloom_watch,overnight_hold,2,sedge,custody_gap,inhibition,hard,negation,test,"The farm ditch chain packet describes a biofilm swab bottle collected under algal bloom watch conditions for freshwater mussel. the barcode trail skips the river station handoff and resumes only after accession humic color and a late internal standard point to matrix drag rather than absence The note also says no action is needed for a separate panel mismatch concern. The lab needs a ranked remediation plan, not just a pass/fail disposition.",CLARIFY_CUSTODY|CLEANUP_INHIBITORS|DILUTE_EXTRACT,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 3.1, ""CLEANUP_INHIBITORS"": 2.108, ""DILUTE_EXTRACT"": 1.666, ""ESCALATE_SUPERVISOR"": 1.3, ""HOLD_REPORT"": 1.55, ""RECOLLECT_SAMPLE"": 0.75, ""RERUN_PCR"": 1.054}"
edna_raw_04102,alpine_lake,amphibian_pathogen,biofilm_swab,storm_pulse,same_day,10,moraine,replicate_discordance,none,medium,negation,test,"Field team moraine logged a biofilm swab eDNA sample from the alpine lake program for the amphibian pathogen panel. the triplicate set splits into a late shoulder, a clean negative, and a weak positive The note also says no action is needed for a separate temp excursion concern. The supervisor wants the next three QA actions before results are released.",RERUN_PCR|REPEAT_TAXON_PANEL|ESCALATE_SUPERVISOR,"{""ACCEPT_REPORT"": 0.15, ""ESCALATE_SUPERVISOR"": 0.85, ""HOLD_REPORT"": 0.25, ""RECOLLECT_SAMPLE"": 0.45, ""REPEAT_TAXON_PANEL"": 1.25, ""RERUN_PCR"": 3.33}"
edna_raw_04103,urban_stream,freshwater_mussel,sediment_slurry,post_rain,overnight_hold,1,delta,custody_gap,blank_contamination,hard,distractor,test,"Field team delta logged a sediment slurry eDNA sample from the urban stream program for the freshwater mussel panel. the barcode trail skips the river station handoff and resumes only after accession the no-sample lane is not silent and tracks the same amplicon family The GPS point is readable and the jar count matches the cooler manifest. The lab needs a ranked remediation plan, not just a pass/fail disposition.",CLARIFY_CUSTODY|HOLD_REPORT|REVIEW_BLANKS,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 3.1, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.25, ""ESCALATE_SUPERVISOR"": 1.946, ""HOLD_REPORT"": 2.238, ""RECOLLECT_SAMPLE"": 0.75, ""REJECT_CONTAMINATION"": 1.734, ""REVIEW_BLANKS"": 2.176}"
edna_raw_04104,urban_stream,invasive_carp,sediment_slurry,thaw_window,split_batch,4,lichen,preservation_failure,panel_mismatch,medium,cross_context,test,"Accession note for team lichen: invasive carp surveillance sample, sediment slurry, received during the split batch window. the sample sat past the hold window after the preservative sachet separated from the filter the custody comment and loaded primer set describe different surveillance goals Because the sample is tied to thaw window and split batch, the lab treats small quality signals conservatively. The supervisor wants the next three QA actions before results are released.",RECOLLECT_SAMPLE|CLARIFY_CUSTODY|REPEAT_TAXON_PANEL,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 2.308, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.25, ""ESCALATE_SUPERVISOR"": 0.646, ""HOLD_REPORT"": 1.47, ""QUARANTINE_COLD_CHAIN"": 0.9, ""RECOLLECT_SAMPLE"": 3.3, ""REPEAT_TAXON_PANEL"": 2.04, ""RERUN_PCR"": 0.25}"
edna_raw_04105,farm_ditch,cyanobacteria_bloom,surface_water,thaw_window,overnight_hold,6,lichen,custody_gap,inhibition,hard,plain,test,"Field team lichen logged a surface water eDNA sample from the farm ditch program for the cyanobacteria bloom panel. two labels point to the same bottle, but only one appears on the signed route sheet humic color and a late internal standard point to matrix drag rather than absence The supervisor wants the next three QA actions before results are released.",CLARIFY_CUSTODY|CLEANUP_INHIBITORS|DILUTE_EXTRACT,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 3.1, ""CLEANUP_INHIBITORS"": 2.108, ""DILUTE_EXTRACT"": 1.666, ""ESCALATE_SUPERVISOR"": 1.3, ""HOLD_REPORT"": 1.55, ""RECOLLECT_SAMPLE"": 0.95, ""RERUN_PCR"": 1.304}"
edna_raw_04106,urban_stream,cyanobacteria_bloom,filter_membrane,thaw_window,split_batch,12,sedge,custody_gap,preservation_failure,medium,plain,test,"Accession note for team sedge: cyanobacteria bloom surveillance sample, filter membrane, received during the split batch window. there is a custody jump from the sampler's notebook to the night bench with no named carrier the sample sat past the hold window after the preservative sachet separated from the filter The lab needs a ranked remediation plan, not just a pass/fail disposition.",CLARIFY_CUSTODY|RECOLLECT_SAMPLE|HOLD_REPORT,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 3.814, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.25, ""ESCALATE_SUPERVISOR"": 0.95, ""HOLD_REPORT"": 2.056, ""QUARANTINE_COLD_CHAIN"": 0.612, ""RECOLLECT_SAMPLE"": 3.058, ""RERUN_PCR"": 0.25}"
edna_raw_04107,coastal_marsh,invasive_carp,surface_water,post_rain,field_freezer_delay,8,fir,custody_gap,none,medium,distractor,test,"The coastal marsh chain packet describes a surface water bottle collected under post rain conditions for invasive carp. the barcode trail skips the river station handoff and resumes only after accession No external source lookup is available to adjudicate the record. The lab needs a ranked remediation plan, not just a pass/fail disposition.",CLARIFY_CUSTODY|HOLD_REPORT|ESCALATE_SUPERVISOR,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 3.25, ""DILUTE_EXTRACT"": 0.2, ""ESCALATE_SUPERVISOR"": 0.95, ""HOLD_REPORT"": 1.55, ""QUARANTINE_COLD_CHAIN"": 0.25, ""RECOLLECT_SAMPLE"": 0.75, ""REVIEW_BLANKS"": 0.08}"
edna_raw_04108,coastal_marsh,amphibian_pathogen,surface_water,thaw_window,split_batch,4,sedge,inhibition,replicate_discordance,hard,negation,test,"Field team sedge logged a surface water eDNA sample from the coastal marsh program for the amphibian pathogen panel. the curve improves after dilution, suggesting the raw aliquot is suppressing polymerase replicate geometry is inconsistent despite an acceptable plate control The note also says no action is needed for a separate preservation failure concern. Choose the ordered action manifest that best protects reporting quality.",RERUN_PCR|CLEANUP_INHIBITORS|DILUTE_EXTRACT,"{""ACCEPT_REPORT"": 0.15, ""CLEANUP_INHIBITORS"": 3.1, ""DILUTE_EXTRACT"": 2.65, ""ESCALATE_SUPERVISOR"": 0.928, ""HOLD_REPORT"": 0.17, ""RECOLLECT_SAMPLE"": 0.45, ""REPEAT_TAXON_PANEL"": 0.85, ""RERUN_PCR"": 3.92, ""REVIEW_BLANKS"": 0.08}"
edna_raw_04109,peat_wetland,salmonid_spawning,biofilm_swab,algal_bloom_watch,weekend_receipt,9,heron,inhibition,custody_gap,medium,distractor,test,"Field team heron logged a biofilm swab eDNA sample from the peat wetland program for the salmonid spawning panel. the spike control limps several cycles late in the brown extract the barcode trail skips the river station handoff and resumes only after accession The plate map was reprinted after a label smudge, but well positions are legible. The supervisor wants the next three QA actions before results are released.",CLEANUP_INHIBITORS|DILUTE_EXTRACT|CLARIFY_CUSTODY,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 2.258, ""CLEANUP_INHIBITORS"": 3.1, ""DILUTE_EXTRACT"": 2.65, ""ESCALATE_SUPERVISOR"": 0.646, ""HOLD_REPORT"": 1.006, ""QUARANTINE_COLD_CHAIN"": 0.25, ""RECOLLECT_SAMPLE"": 0.76, ""RERUN_PCR"": 1.63, ""REVIEW_BLANKS"": 0.08}"
edna_raw_04110,urban_stream,amphibian_pathogen,biofilm_swab,thaw_window,same_day,8,willow,custody_gap,weather_dilution,hard,distractor,test,"The urban stream chain packet describes a biofilm swab bottle collected under thaw window conditions for amphibian pathogen. two labels point to the same bottle, but only one appears on the signed route sheet the crew note describes a fresh plume that likely pushed target copies below the usual range No external source lookup is available to adjudicate the record. The lab needs a ranked remediation plan, not just a pass/fail disposition.",CLARIFY_CUSTODY|RECOLLECT_SAMPLE|RERUN_PCR,"{""ACCEPT_REPORT"": 0.694, ""CLARIFY_CUSTODY"": 3.1, ""DILUTE_EXTRACT"": 0.306, ""ESCALATE_SUPERVISOR"": 1.3, ""HOLD_REPORT"": 1.55, ""RECOLLECT_SAMPLE"": 2.56, ""RERUN_PCR"": 1.86}"
edna_raw_04111,alpine_lake,salmonid_spawning,biofilm_swab,baseflow,overnight_hold,3,fir,replicate_discordance,panel_mismatch,hard,negation,test,Field team fir logged a biofilm swab eDNA sample from the alpine lake program for the salmonid spawning panel. one well rises cleanly while its companion wells stay at baseline the custody comment and loaded primer set describe different surveillance goals The note also says no action is needed for a separate blank contamination concern. Choose the ordered action manifest that best protects reporting quality.,REPEAT_TAXON_PANEL|RERUN_PCR|ESCALATE_SUPERVISOR,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 1.258, ""ESCALATE_SUPERVISOR"": 1.846, ""HOLD_REPORT"": 0.42, ""RECOLLECT_SAMPLE"": 0.25, ""REPEAT_TAXON_PANEL"": 3.29, ""RERUN_PCR"": 3.08}"
edna_raw_04112,alpine_lake,salmonid_spawning,filter_membrane,storm_pulse,weekend_receipt,3,fir,blank_contamination,temp_excursion,hard,distractor,test,"The alpine lake chain packet describes a filter membrane bottle collected under storm pulse conditions for salmonid spawning. the control intended to stay blank shows a faint taxon trace after extraction custody photos show mostly water in the ice sleeve, and the vial was not cold to the touch No external source lookup is available to adjudicate the record. The supervisor wants the next three QA actions before results are released.",REVIEW_BLANKS|REJECT_CONTAMINATION|HOLD_REPORT,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 0.15, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.25, ""ESCALATE_SUPERVISOR"": 2.048, ""HOLD_REPORT"": 2.456, ""QUARANTINE_COLD_CHAIN"": 2.426, ""RECOLLECT_SAMPLE"": 1.062, ""REJECT_CONTAMINATION"": 2.55, ""RERUN_PCR"": 0.33, ""REVIEW_BLANKS"": 3.2}"
edna_raw_04113,coastal_marsh,salmonid_spawning,surface_water,post_rain,same_day,10,fir,blank_contamination,inhibition,hard,distractor,test,Field team fir logged a surface water eDNA sample from the coastal marsh program for the salmonid spawning panel. the water-only traveler produced a small matching curve on the second read the spike control limps several cycles late in the brown extract The site visit was otherwise routine for this project. The supervisor wants the next three QA actions before results are released.,REVIEW_BLANKS|REJECT_CONTAMINATION|CLEANUP_INHIBITORS,"{""ACCEPT_REPORT"": 0.15, ""CLEANUP_INHIBITORS"": 2.108, ""DILUTE_EXTRACT"": 1.866, ""ESCALATE_SUPERVISOR"": 1.3, ""HOLD_REPORT"": 1.45, ""RECOLLECT_SAMPLE"": 0.25, ""REJECT_CONTAMINATION"": 2.55, ""RERUN_PCR"": 1.134, ""REVIEW_BLANKS"": 3.28}"
edna_raw_04114,farm_ditch,freshwater_mussel,biofilm_swab,algal_bloom_watch,field_freezer_delay,7,lichen,blank_contamination,panel_mismatch,hard,distractor,test,The farm ditch chain packet describes a biofilm swab bottle collected under algal bloom watch conditions for freshwater mussel. the no-sample lane is not silent and tracks the same amplicon family accession routed the tube to a library that cannot answer the species note A spare filter was photographed but not processed. Choose the ordered action manifest that best protects reporting quality.,REVIEW_BLANKS|REJECT_CONTAMINATION|REPEAT_TAXON_PANEL,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 1.408, ""ESCALATE_SUPERVISOR"": 1.946, ""HOLD_REPORT"": 1.87, ""QUARANTINE_COLD_CHAIN"": 0.25, ""REJECT_CONTAMINATION"": 2.55, ""REPEAT_TAXON_PANEL"": 2.04, ""REVIEW_BLANKS"": 3.2}"
edna_raw_04115,farm_ditch,cyanobacteria_bloom,biofilm_swab,post_rain,same_day,3,lichen,replicate_discordance,panel_mismatch,hard,cross_context,test,"The farm ditch chain packet describes a biofilm swab bottle collected under post rain conditions for cyanobacteria bloom. one well rises cleanly while its companion wells stay at baseline accession routed the tube to a library that cannot answer the species note Because the sample is tied to post rain and same day, the lab treats small quality signals conservatively. Choose the ordered action manifest that best protects reporting quality.",REPEAT_TAXON_PANEL|RERUN_PCR|ESCALATE_SUPERVISOR,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 1.258, ""ESCALATE_SUPERVISOR"": 1.846, ""HOLD_REPORT"": 0.42, ""REPEAT_TAXON_PANEL"": 3.29, ""RERUN_PCR"": 3.0}"
edna_raw_04116,coastal_marsh,amphibian_pathogen,filter_membrane,thaw_window,split_batch,10,heron,inhibition,panel_mismatch,hard,plain,test,"Field team heron logged a filter membrane eDNA sample from the coastal marsh program for the amphibian pathogen panel. humic color and a late internal standard point to matrix drag rather than absence accession routed the tube to a library that cannot answer the species note The lab needs a ranked remediation plan, not just a pass/fail disposition.",CLEANUP_INHIBITORS|DILUTE_EXTRACT|REPEAT_TAXON_PANEL,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 1.258, ""CLEANUP_INHIBITORS"": 3.45, ""DILUTE_EXTRACT"": 2.9, ""ESCALATE_SUPERVISOR"": 0.996, ""HOLD_REPORT"": 0.17, ""RECOLLECT_SAMPLE"": 0.45, ""REPEAT_TAXON_PANEL"": 2.04, ""RERUN_PCR"": 1.88, ""REVIEW_BLANKS"": 0.08}"
edna_raw_04117,peat_wetland,cyanobacteria_bloom,surface_water,storm_pulse,overnight_hold,12,lichen,blank_contamination,inhibition,hard,plain,test,The peat wetland chain packet describes a surface water bottle collected under storm pulse conditions for cyanobacteria bloom. the control intended to stay blank shows a faint taxon trace after extraction the spike control limps several cycles late in the brown extract Choose the ordered action manifest that best protects reporting quality.,REVIEW_BLANKS|REJECT_CONTAMINATION|CLEANUP_INHIBITORS,"{""ACCEPT_REPORT"": 0.15, ""CLEANUP_INHIBITORS"": 2.108, ""DILUTE_EXTRACT"": 1.866, ""ESCALATE_SUPERVISOR"": 1.3, ""HOLD_REPORT"": 1.45, ""RECOLLECT_SAMPLE"": 0.2, ""REJECT_CONTAMINATION"": 2.55, ""RERUN_PCR"": 1.304, ""REVIEW_BLANKS"": 3.28}"
edna_raw_04118,farm_ditch,salmonid_spawning,biofilm_swab,baseflow,same_day,7,delta,replicate_discordance,weather_dilution,hard,negation,test,The farm ditch chain packet describes a biofilm swab bottle collected under baseflow conditions for salmonid spawning. one well rises cleanly while its companion wells stay at baseline the crew note describes a fresh plume that likely pushed target copies below the usual range The note also says no action is needed for a separate inhibition concern. The supervisor wants the next three QA actions before results are released.,RERUN_PCR|RECOLLECT_SAMPLE|REPEAT_TAXON_PANEL,"{""ACCEPT_REPORT"": 0.694, ""DILUTE_EXTRACT"": 0.306, ""ESCALATE_SUPERVISOR"": 1.2, ""HOLD_REPORT"": 0.25, ""RECOLLECT_SAMPLE"": 1.61, ""REPEAT_TAXON_PANEL"": 1.25, ""RERUN_PCR"": 4.61}"
edna_raw_04119,peat_wetland,amphibian_pathogen,filter_membrane,algal_bloom_watch,field_freezer_delay,10,sedge,custody_gap,inhibition,hard,plain,test,"The peat wetland chain packet describes a filter membrane bottle collected under algal bloom watch conditions for amphibian pathogen. the barcode trail skips the river station handoff and resumes only after accession the curve improves after dilution, suggesting the raw aliquot is suppressing polymerase The supervisor wants the next three QA actions before results are released.",CLARIFY_CUSTODY|CLEANUP_INHIBITORS|DILUTE_EXTRACT,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 3.25, ""CLEANUP_INHIBITORS"": 2.458, ""DILUTE_EXTRACT"": 2.116, ""ESCALATE_SUPERVISOR"": 1.3, ""HOLD_REPORT"": 1.8, ""QUARANTINE_COLD_CHAIN"": 0.25, ""RECOLLECT_SAMPLE"": 1.0, ""RERUN_PCR"": 1.134, ""REVIEW_BLANKS"": 0.08}"
edna_raw_04120,coastal_marsh,invasive_carp,sediment_slurry,thaw_window,weekend_receipt,9,willow,inhibition,replicate_discordance,medium,cross_context,test,"Accession note for team willow: invasive carp surveillance sample, sediment slurry, received during the weekend receipt window. humic color and a late internal standard point to matrix drag rather than absence one well rises cleanly while its companion wells stay at baseline Because the sample is tied to thaw window and weekend receipt, the lab treats small quality signals conservatively. The supervisor wants the next three QA actions before results are released.",RERUN_PCR|CLEANUP_INHIBITORS|DILUTE_EXTRACT,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 0.15, ""CLEANUP_INHIBITORS"": 3.45, ""DILUTE_EXTRACT"": 2.9, ""ESCALATE_SUPERVISOR"": 0.578, ""HOLD_REPORT"": 0.42, ""QUARANTINE_COLD_CHAIN"": 0.25, ""RECOLLECT_SAMPLE"": 0.2, ""REPEAT_TAXON_PANEL"": 0.85, ""RERUN_PCR"": 3.84, ""REVIEW_BLANKS"": 0.08}"
edna_raw_04121,alpine_lake,cyanobacteria_bloom,sediment_slurry,algal_bloom_watch,overnight_hold,10,fir,custody_gap,weather_dilution,hard,negation,test,"The alpine lake chain packet describes a sediment slurry bottle collected under algal bloom watch conditions for cyanobacteria bloom. there is a custody jump from the sampler's notebook to the night bench with no named carrier a thaw pulse made the bottle visibly silty and diluted relative to the baseline visit The note also says no action is needed for a separate replicate discordance concern. The lab needs a ranked remediation plan, not just a pass/fail disposition.",CLARIFY_CUSTODY|RECOLLECT_SAMPLE|HOLD_REPORT,"{""ACCEPT_REPORT"": 0.694, ""CLARIFY_CUSTODY"": 3.1, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.556, ""ESCALATE_SUPERVISOR"": 1.3, ""HOLD_REPORT"": 1.55, ""RECOLLECT_SAMPLE"": 2.11, ""RERUN_PCR"": 1.53}"
edna_raw_04122,alpine_lake,invasive_carp,filter_membrane,baseflow,split_batch,12,lichen,blank_contamination,weather_dilution,medium,cross_context,test,"The alpine lake chain packet describes a filter membrane bottle collected under baseflow conditions for invasive carp. the control intended to stay blank shows a faint taxon trace after extraction a thaw pulse made the bottle visibly silty and diluted relative to the baseline visit Because the sample is tied to baseflow and split batch, the lab treats small quality signals conservatively. The lab needs a ranked remediation plan, not just a pass/fail disposition.",REVIEW_BLANKS|REJECT_CONTAMINATION|RERUN_PCR,"{""ACCEPT_REPORT"": 0.694, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.556, ""ESCALATE_SUPERVISOR"": 0.95, ""HOLD_REPORT"": 1.2, ""RECOLLECT_SAMPLE"": 1.36, ""REJECT_CONTAMINATION"": 2.55, ""RERUN_PCR"": 1.53, ""REVIEW_BLANKS"": 3.2}"
edna_raw_04123,coastal_marsh,salmonid_spawning,sediment_slurry,storm_pulse,split_batch,9,willow,panel_mismatch,weather_dilution,hard,cross_context,test,"Field team willow logged a sediment slurry eDNA sample from the coastal marsh program for the salmonid spawning panel. the custody comment and loaded primer set describe different surveillance goals the crew note describes a fresh plume that likely pushed target copies below the usual range Because the sample is tied to storm pulse and split batch, the lab treats small quality signals conservatively. The supervisor wants the next three QA actions before results are released.",REPEAT_TAXON_PANEL|RERUN_PCR|CLARIFY_CUSTODY,"{""ACCEPT_REPORT"": 0.694, ""CLARIFY_CUSTODY"": 1.85, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.756, ""ESCALATE_SUPERVISOR"": 1.3, ""HOLD_REPORT"": 0.25, ""RECOLLECT_SAMPLE"": 1.81, ""REPEAT_TAXON_PANEL"": 3.0, ""RERUN_PCR"": 1.86, ""REVIEW_BLANKS"": 0.08}"
edna_raw_04124,farm_ditch,invasive_carp,surface_water,post_rain,same_day,6,sedge,inhibition,weather_dilution,medium,cross_context,test,"Field team sedge logged a surface water eDNA sample from the farm ditch program for the invasive carp panel. humic color and a late internal standard point to matrix drag rather than absence a thaw pulse made the bottle visibly silty and diluted relative to the baseline visit Because the sample is tied to post rain and same day, the lab treats small quality signals conservatively. The supervisor wants the next three QA actions before results are released.",CLEANUP_INHIBITORS|RERUN_PCR|DILUTE_EXTRACT,"{""ACCEPT_REPORT"": 0.694, ""CLEANUP_INHIBITORS"": 3.1, ""DILUTE_EXTRACT"": 2.756, ""RECOLLECT_SAMPLE"": 1.36, ""RERUN_PCR"": 3.08}"
edna_raw_04125,peat_wetland,invasive_carp,sediment_slurry,storm_pulse,weekend_receipt,3,lichen,panel_mismatch,blank_contamination,hard,negation,test,Field team lichen logged a sediment slurry eDNA sample from the peat wetland program for the invasive carp panel. the bench sheet names a bloom panel while the field request asks for a spawning marker the control intended to stay blank shows a faint taxon trace after extraction The note also says no action is needed for a separate preservation failure concern. Choose the ordered action manifest that best protects reporting quality.,REPEAT_TAXON_PANEL|REVIEW_BLANKS|CLARIFY_CUSTODY,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 2.0, ""CLEANUP_INHIBITORS"": 0.35, ""DILUTE_EXTRACT"": 0.45, ""ESCALATE_SUPERVISOR"": 1.946, ""HOLD_REPORT"": 1.188, ""QUARANTINE_COLD_CHAIN"": 0.25, ""RECOLLECT_SAMPLE"": 0.2, ""REJECT_CONTAMINATION"": 1.734, ""REPEAT_TAXON_PANEL"": 3.0, ""RERUN_PCR"": 0.25, ""REVIEW_BLANKS"": 2.256}"
edna_raw_04126,coastal_marsh,cyanobacteria_bloom,biofilm_swab,baseflow,field_freezer_delay,10,fir,replicate_discordance,temp_excursion,hard,negation,test,"The coastal marsh chain packet describes a biofilm swab bottle collected under baseflow conditions for cyanobacteria bloom. the triplicate set splits into a late shoulder, a clean negative, and a weak positive the transfer note says the tote sat by the loading door while the chill indicator faded The note also says no action is needed for a separate inhibition concern. The lab needs a ranked remediation plan, not just a pass/fail disposition.",RERUN_PCR|QUARANTINE_COLD_CHAIN|ESCALATE_SUPERVISOR,"{""ACCEPT_REPORT"": 0.15, ""CLARIFY_CUSTODY"": 0.15, ""DILUTE_EXTRACT"": 0.2, ""ESCALATE_SUPERVISOR"": 1.948, ""HOLD_REPORT"": 1.256, ""QUARANTINE_COLD_CHAIN"": 2.426, ""RECOLLECT_SAMPLE"": 0.612, ""REPEAT_TAXON_PANEL"": 1.25, ""RERUN_PCR"": 3.0, ""REVIEW_BLANKS"": 0.08}"
